Estado,Sector,Fecha,Cartera,Vigente,Vencida,Imor
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2017-04,9648.62,8825.74,822.91,481.69
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2017-05,9456.99,8634.03,822.94,482.62
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2017-06,9240.21,8403.45,836.75,467.66
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2017-07,9231.51,8399.21,832.28,470.97
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2017-08,9205.44,8368.94,836.5,478.64
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2017-09,9466.04,8662.14,803.92,482.69
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2017-10,9683.27,8875.92,807.35,486.69
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2017-11,9477.23,8648.96,828.25,482.52
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2017-12,9808.87,9018.22,790.63,454.44
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2018-01,9514.16,8725.08,789.08,474.21
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2018-02,9679.37,8896.99,782.34,548.77
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2018-03,9768.82,8988.19,780.67,447.47
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2018-04,10057.48,9269.53,787.98,360.73
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2018-05,10890.35,10096.3,794.05,373.88
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2018-06,11323.13,10525.19,797.94,359.3
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2018-07,11085.83,10292.02,793.84,338.95
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2018-08,11288.68,10485.69,802.96,342.77
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2018-09,11441.49,10634.74,806.74,385.14
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2018-10,11951.2,11141.75,809.46,398.37
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2018-11,11982.26,11179.91,802.32,394.9
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2018-12,11345.95,10927.9,418.03,397.79
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2019-01,11168.38,10752.55,415.69,356.78
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2019-02,11329.05,10912.07,417.01,359.64
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2019-03,12240.78,11832.96,407.82,207.3
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2019-04,12267.37,11849.69,417.67,268.95
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2019-05,12604.77,12177.23,427.51,284.87
BAJA CALIFORNIA NORTE,Servicios Profesionales y Tecnicos,2019-06,12856.45,12429.59,426.83,273.72
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2016-06,134.79,132.59,2.2,149.81
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2016-07,126.97,124.57,2.4,251.28
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2016-08,127.86,125.45,2.4,233.04
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2016-09,131.83,129.43,2.4,232.66
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2016-10,197.68,195.27,2.4,163.52
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2016-11,194.47,192.06,2.4,164.25
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2016-12,195.36,192.96,2.4,151.15
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2017-01,193.95,191.54,2.4,152.58
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2017-02,192.53,191.47,1.06,136.46
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2017-03,192.94,191.88,1.06,136.53
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2017-04,193.23,192.27,0.96,119.55
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2017-05,201.32,200.36,0.96,120.07
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2017-06,199.47,198.51,0.96,111.48
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2017-07,197.95,196.99,0.96,111.81
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2017-08,182.13,181.14,0.99,116.18
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2017-09,179.47,178.59,0.87,23.14
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2017-10,179.71,178.83,0.87,20.75
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2017-11,199.69,199.58,0.11,7.61
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2017-12,201.05,200.42,0.62,21.16
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2018-01,205.3,204.66,0.62,17.95
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2018-02,214.18,213.43,0.75,34.37
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2018-03,221.23,220.49,0.73,31.59
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2018-04,258.58,257.84,0.73,29.13
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2018-05,230.69,229.95,0.73,29.76
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2018-06,205.32,204.79,0.54,13.11
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2018-07,165.14,164.6,0.54,14.81
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2018-08,171.18,170.64,0.54,15.6
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2018-09,175.49,174.98,0.51,18.62
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2018-10,191,190.48,0.51,17.75
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2018-11,1409.32,1409.32,0,0
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2018-12,1363.15,1363.15,0,0
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2019-01,1322.32,1322.23,0.09,10.48
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2019-02,1366.33,1366.24,0.09,9.43
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2019-03,1373.54,1373.45,0.09,10.55
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2019-04,1352.53,1352.44,0.09,10.99
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2019-05,1385.76,1385.67,0.09,13.46
BAJA CALIFORNIA NORTE,Servicios de Esparcimiento y otros Servicios Recreativo,2019-06,1296.81,1296.66,0.15,18.76
BAJA CALIFORNIA NORTE,Transporte,2016-06,374.05,361.75,12.3,124.94
BAJA CALIFORNIA NORTE,Transporte,2016-07,372.09,359.63,12.45,126.74
BAJA CALIFORNIA NORTE,Transporte,2016-08,412.31,402.19,10.12,119.57
BAJA CALIFORNIA NORTE,Transporte,2016-09,413.14,402.99,10.14,118.33
BAJA CALIFORNIA NORTE,Transporte,2016-10,426.56,417.05,9.5,116.48
BAJA CALIFORNIA NORTE,Transporte,2016-11,417.36,406.6,10.77,253.43
BAJA CALIFORNIA NORTE,Transporte,2016-12,421.42,408.22,13.19,157.47
BAJA CALIFORNIA NORTE,Transporte,2017-01,421.49,408.5,12.97,156.78
BAJA CALIFORNIA NORTE,Transporte,2017-02,422.08,409.96,12.11,156.09
BAJA CALIFORNIA NORTE,Transporte,2017-03,625.55,617.21,8.34,151.33
BAJA CALIFORNIA NORTE,Transporte,2017-04,741.39,732.65,8.75,151.43
BAJA CALIFORNIA NORTE,Transporte,2017-05,756.64,747.59,9.06,152.43
BAJA CALIFORNIA NORTE,Transporte,2017-06,741.42,731.9,9.52,153.31
BAJA CALIFORNIA NORTE,Transporte,2017-07,745.58,734.62,10.95,154.04
BAJA CALIFORNIA NORTE,Transporte,2017-08,802.28,788.34,13.94,163.37
BAJA CALIFORNIA NORTE,Transporte,2017-09,820.89,806.77,14.12,165.74
BAJA CALIFORNIA NORTE,Transporte,2017-10,813.88,801.87,12.01,164.09
BAJA CALIFORNIA NORTE,Transporte,2017-11,827.84,816.23,11.61,163.17
BAJA CALIFORNIA NORTE,Transporte,2017-12,865.89,854.51,11.39,163.42
BAJA CALIFORNIA NORTE,Transporte,2018-01,838.11,827.53,10.54,162.38
BAJA CALIFORNIA NORTE,Transporte,2018-02,839.74,827.4,12.34,224.02
BAJA CALIFORNIA NORTE,Transporte,2018-03,883.88,871.09,12.8,23.69
BAJA CALIFORNIA NORTE,Transporte,2018-04,855.76,842.78,12.97,24.08
BAJA CALIFORNIA NORTE,Transporte,2018-05,860.68,847.7,12.97,24.46
BAJA CALIFORNIA NORTE,Transporte,2018-06,885.13,875.58,9.56,17.72
BAJA CALIFORNIA NORTE,Transporte,2018-07,866.51,857.19,9.32,18.25
BAJA CALIFORNIA NORTE,Transporte,2018-08,855.48,846.12,9.34,21.05
BAJA CALIFORNIA NORTE,Transporte,2018-09,872.92,863.39,9.53,21.03
BAJA CALIFORNIA NORTE,Transporte,2018-10,869.79,860.33,9.47,119.59
BAJA CALIFORNIA NORTE,Transporte,2018-11,752.42,743.52,8.89,118.06
BAJA CALIFORNIA NORTE,Transporte,2018-12,754.1,745.18,8.91,31.29
BAJA CALIFORNIA NORTE,Transporte,2019-01,753.6,745.41,8.18,25.48
BAJA CALIFORNIA NORTE,Transporte,2019-02,743.88,736.34,7.52,21.83
BAJA CALIFORNIA NORTE,Transporte,2019-03,752.2,742.84,9.34,21.72
BAJA CALIFORNIA NORTE,Transporte,2019-04,745.43,735.57,9.87,23.36
BAJA CALIFORNIA NORTE,Transporte,2019-05,754.8,739.43,15.38,47.1
BAJA CALIFORNIA NORTE,Transporte,2019-06,750.89,735.44,15.44,62.02
BAJA CALIFORNIA SUR,"Agricultura, Silvicultura, Ganaderia y Pesca",2016-06,413.18,409.78,3.4,1.65
BAJA CALIFORNIA SUR,"Agricultura, Silvicultura, Ganaderia y Pesca",2016-07,404.67,401.27,3.4,1.56
BAJA CALIFORNIA SUR,"Agricultura, Silvicultura, Ganaderia y Pesca",2016-08,404.89,401.31,3.58,7.03
BAJA CALIFORNIA SUR,"Agricultura, Silvicultura, Ganaderia y Pesca",2016-09,386.83,383.26,3.58,8.26
BAJA CALIFORNIA SUR,"Agricultura, Silvicultura, Ganaderia y Pesca",2016-10,453.48,449.9,3.58,4.56
BAJA CALIFORNIA SUR,"Agricultura, Silvicultura, Ganaderia y Pesca",2016-11,488.93,488.8,0.13,7.46
BAJA CALIFORNIA SUR,"Agricultura, Silvicultura, Ganaderia y Pesca",2016-12,505.12,504.99,0.13,6.16
BAJA CALIFORNIA SUR,"Agricultura, Silvicultura, Ganaderia y Pesca",2017-01,500.58,500.43,0.15,7.49
